WR,Chris Hogan,3500,6.958,Buf,503.0181087
WR,Jamison Crowder,3500,9.3,Was,376.344086
RB,Thomas Rawls,3500,6.675,Sea,524.3445693
WR,Devin Funchess,3500,4.013,Car,872.1654622
DST,Broncos ,3400,14.875,Den,228.5714286
WR,Marques Colston,3400,9.513,NO,357.4056554
WR,Eddie Royal,3400,8.167,Chi,416.3095384
WR,Ted Ginn Jr.,3400,9.95,Car,341.7085427
WR,Doug Baldwin,3400,9.688,Sea,350.9496284
RB,David Johnson,3400,10.088,Ari,337.0340999
RB,Jamize Olawale,3400,2.5,Oak,1360
RB,Ameer Abdullah,3400,7.225,Det,470.5882353
RB,Isaiah Crowell,3400,8.256,Cle,411.8217054
WR,Nelson Agholor,3400,3.5,Phi,971.4285714
DST,Bengals ,3300,7.75,Cin,425.8064516
DST,Panthers ,3300,9.75,Car,338.4615385
WR,Bryan Walters,3300,8.314,Jax,396.9208564
RB,Dexter McCluster,3300,8.088,Ten,408.0118694
RB,Alfred Morris,3300,5.388,Was,612.4721604
RB,Theo Riddick,3300,11.763,Det,280.5406784
RB,Javorius Allen,3300,3.588,Bal,919.7324415
TE,Eric Ebron,3300,11.7,Det,282.0512821
RB,Matt Jones,3300,8.929,Was,369.5822601
DST,Packers ,3200,7.875,GB,406.3492063
DST,Patriots ,3200,8.75,NE,365.7142857
WR,Harry Douglas,3200,5.8,Ten,551.7241379
WR,Jerricho Cotchery,3200,6.333,Car,505.2897521
RB,Chris Polk,3200,5.175,Hou,618.3574879
WR,Chris Givens,3200,2.871,Bal,1114.594218
RB,Knile Davis,3200,1.938,KC,1651.186791
RB,Chris Thompson,3200,8.586,Was,372.6997438
RB,Joique Bell,3200,5.68,Det,563.3802817
RB,Orleans Darkwa,3200,1.711,NYG,1870.251315
WR,Adam Humphries,3200,3.66,TB,874.3169399
WR,Dorial Green-Beckham,3200,5.263,Ten,608.0182405
WR,Jermaine Kearse,3100,7.6,Sea,407.8947368
WR,Justin Hunter,3100,5.713,Ten,542.62209
WR,Kenny Stills,3100,6.238,Mia,496.954152
WR,Corey Brown,3100,7.425,Car,417.5084175
DST,Jets ,3000,7.875,NYJ,380.952381
DST,Steelers ,3000,7.667,Pit,391.2873353
TE,Heath Miller,3000,7.944,Pit,377.6435045
WR,Greg Jennings,3000,2.55,Mia,1176.470588
WR,Lance Moore,3000,8.463,Det,354.4842255
